time,id,bus,pmax,pmin,gencost,emax,einitial,eta
2023-01-09 10:00:00,3,3,12.5621,0,0,0.0,0.0,0.0
2023-01-09 11:00:00,3,3,18.1325,0,0,0.0,0.0,0.0
2023-01-09 12:00:00,3,3,23.7123,0,0,0.0,0.0,0.0
2023-01-09 13:00:00,3,3,24.4482,0,0,0.0,0.0,0.0
2023-01-09 14:00:00,3,3,22.9842,0,0,0.0,0.0,0.0
2023-01-09 15:00:00,3,3,23.7501,0,0,0.0,0.0,0.0
2023-01-09 16:00:00,3,3,23.4911,0,0,0.0,0.0,0.0
2023-01-09 17:00:00,3,3,17.8856,0,0,0.0,0.0,0.0
2023-01-09 18:00:00,3,3,17.0446,0,0,0.0,0.0,0.0
2023-01-09 19:00:00,3,3,26.012999999999998,0,0,0.0,0.0,0.0
2023-01-09 20:00:00,3,3,40.1779,0,0,0.0,0.0,0.0
2023-01-09 21:00:00,3,3,48.818400000000004,0,0,0.0,0.0,0.0
2023-01-09 22:00:00,3,3,41.9553,0,0,0.0,0.0,0.0
2023-01-09 23:00:00,3,3,29.435899999999997,0,0,0.0,0.0,0.0
2023-01-10 00:00:00,3,3,22.8951,0,0,0.0,0.0,0.0
2023-01-10 01:00:00,3,3,22.1928,0,0,0.0,0.0,0.0
2023-01-10 02:00:00,3,3,23.2449,0,0,0.0,0.0,0.0
2023-01-10 03:00:00,3,3,21.8731,0,0,0.0,0.0,0.0
2023-01-10 04:00:00,3,3,17.9637,0,0,0.0,0.0,0.0
2023-01-10 05:00:00,3,3,14.2379,0,0,0.0,0.0,0.0
2023-01-10 06:00:00,3,3,10.7015,0,0,0.0,0.0,0.0
2023-01-10 07:00:00,3,3,10.1265,0,0,0.0,0.0,0.0
2023-01-10 08:00:00,3,3,8.0078,0,0,0.0,0.0,0.0
2023-01-10 09:00:00,3,3,6.5325999999999995,0,0,0.0,0.0,0.0
2023-01-10 10:00:00,3,3,4.3728,0,0,0.0,0.0,0.0
2023-01-10 11:00:00,3,3,3.8398000000000003,0,0,0.0,0.0,0.0
2023-01-10 12:00:00,3,3,2.9816,0,0,0.0,0.0,0.0
2023-01-10 13:00:00,3,3,2.7778,0,0,0.0,0.0,0.0
2023-01-10 14:00:00,3,3,3.6048999999999998,0,0,0.0,0.0,0.0
2023-01-10 15:00:00,3,3,5.2522,0,0,0.0,0.0,0.0
2023-01-10 16:00:00,3,3,6.484399999999999,0,0,0.0,0.0,0.0
2023-01-10 17:00:00,3,3,7.4209000000000005,0,0,0.0,0.0,0.0
2023-01-10 18:00:00,3,3,7.7339,0,0,0.0,0.0,0.0
2023-01-10 19:00:00,3,3,7.1972,0,0,0.0,0.0,0.0
2023-01-10 20:00:00,3,3,7.088500000000001,0,0,0.0,0.0,0.0
2023-01-10 21:00:00,3,3,6.4952,0,0,0.0,0.0,0.0
2023-01-10 22:00:00,3,3,5.7808,0,0,0.0,0.0,0.0
2023-01-10 23:00:00,3,3,5.5011,0,0,0.0,0.0,0.0
2023-01-11 00:00:00,3,3,5.4063,0,0,0.0,0.0,0.0
2023-01-11 01:00:00,3,3,5.4238,0,0,0.0,0.0,0.0
2023-01-11 02:00:00,3,3,5.5159,0,0,0.0,0.0,0.0
2023-01-11 03:00:00,3,3,5.5037,0,0,0.0,0.0,0.0
2023-01-11 04:00:00,3,3,5.4540999999999995,0,0,0.0,0.0,0.0
2023-01-11 05:00:00,3,3,5.0488,0,0,0.0,0.0,0.0
2023-01-11 06:00:00,3,3,4.9002,0,0,0.0,0.0,0.0
2023-01-11 07:00:00,3,3,4.657500000000001,0,0,0.0,0.0,0.0
2023-01-11 08:00:00,3,3,4.6398,0,0,0.0,0.0,0.0
2023-01-11 09:00:00,3,3,4.8569,0,0,0.0,0.0,0.0
2023-01-11 10:00:00,3,3,5.0043999999999995,0,0,0.0,0.0,0.0
2023-01-11 11:00:00,3,3,5.0505,0,0,0.0,0.0,0.0
2023-01-11 12:00:00,3,3,5.1798,0,0,0.0,0.0,0.0
2023-01-11 13:00:00,3,3,5.0741,0,0,0.0,0.0,0.0
2023-01-11 14:00:00,3,3,5.4857,0,0,0.0,0.0,0.0
2023-01-11 15:00:00,3,3,11.1658,0,0,0.0,0.0,0.0
2023-01-11 16:00:00,3,3,15.234200000000001,0,0,0.0,0.0,0.0
2023-01-11 17:00:00,3,3,14.5836,0,0,0.0,0.0,0.0
2023-01-11 18:00:00,3,3,13.7163,0,0,0.0,0.0,0.0
2023-01-11 19:00:00,3,3,14.399000000000001,0,0,0.0,0.0,0.0
2023-01-11 20:00:00,3,3,11.605,0,0,0.0,0.0,0.0
2023-01-11 21:00:00,3,3,8.5586,0,0,0.0,0.0,0.0
2023-01-11 22:00:00,3,3,8.5449,0,0,0.0,0.0,0.0
2023-01-11 23:00:00,3,3,7.928100000000001,0,0,0.0,0.0,0.0
2023-01-12 00:00:00,3,3,7.980500000000001,0,0,0.0,0.0,0.0
2023-01-12 01:00:00,3,3,7.4566,0,0,0.0,0.0,0.0
2023-01-12 02:00:00,3,3,7.904300000000001,0,0,0.0,0.0,0.0
2023-01-12 03:00:00,3,3,7.577,0,0,0.0,0.0,0.0
2023-01-12 04:00:00,3,3,7.2399000000000004,0,0,0.0,0.0,0.0
2023-01-12 05:00:00,3,3,7.9753,0,0,0.0,0.0,0.0
2023-01-12 06:00:00,3,3,8.405800000000001,0,0,0.0,0.0,0.0
2023-01-12 07:00:00,3,3,8.177299999999999,0,0,0.0,0.0,0.0
2023-01-12 08:00:00,3,3,7.6407,0,0,0.0,0.0,0.0
2023-01-12 09:00:00,3,3,7.0099,0,0,0.0,0.0,0.0
2023-01-12 10:00:00,3,3,6.690099999999999,0,0,0.0,0.0,0.0
2023-01-12 11:00:00,3,3,6.7202,0,0,0.0,0.0,0.0
2023-01-12 12:00:00,3,3,7.002,0,0,0.0,0.0,0.0
2023-01-12 13:00:00,3,3,7.972700000000001,0,0,0.0,0.0,0.0
2023-01-12 14:00:00,3,3,8.663,0,0,0.0,0.0,0.0
2023-01-12 15:00:00,3,3,7.8652,0,0,0.0,0.0,0.0
2023-01-12 16:00:00,3,3,8.451,0,0,0.0,0.0,0.0
2023-01-12 17:00:00,3,3,9.003400000000001,0,0,0.0,0.0,0.0
2023-01-12 18:00:00,3,3,10.005500000000001,0,0,0.0,0.0,0.0
2023-01-12 19:00:00,3,3,9.5554,0,0,0.0,0.0,0.0
2023-01-12 20:00:00,3,3,9.6124,0,0,0.0,0.0,0.0
2023-01-12 21:00:00,3,3,10.4764,0,0,0.0,0.0,0.0
2023-01-12 22:00:00,3,3,11.7882,0,0,0.0,0.0,0.0
2023-01-12 23:00:00,3,3,10.1233,0,0,0.0,0.0,0.0
2023-01-13 00:00:00,3,3,8.4377,0,0,0.0,0.0,0.0
2023-01-13 01:00:00,3,3,9.4339,0,0,0.0,0.0,0.0
2023-01-13 02:00:00,3,3,9.5567,0,0,0.0,0.0,0.0
2023-01-13 03:00:00,3,3,10.456999999999999,0,0,0.0,0.0,0.0
2023-01-13 04:00:00,3,3,11.0333,0,0,0.0,0.0,0.0
2023-01-13 05:00:00,3,3,11.773900000000001,0,0,0.0,0.0,0.0
2023-01-13 06:00:00,3,3,12.0673,0,0,0.0,0.0,0.0
2023-01-13 07:00:00,3,3,11.8904,0,0,0.0,0.0,0.0
2023-01-13 08:00:00,3,3,16.134800000000002,0,0,0.0,0.0,0.0
2023-01-13 09:00:00,3,3,15.335400000000002,0,0,0.0,0.0,0.0
2023-01-13 10:00:00,3,3,15.2754,0,0,0.0,0.0,0.0
2023-01-13 11:00:00,3,3,20.971899999999998,0,0,0.0,0.0,0.0
2023-01-13 12:00:00,3,3,22.5198,0,0,0.0,0.0,0.0
2023-01-13 13:00:00,3,3,20.7809,0,0,0.0,0.0,0.0
2023-01-13 14:00:00,3,3,17.8849,0,0,0.0,0.0,0.0
2023-01-13 15:00:00,3,3,18.0583,0,0,0.0,0.0,0.0
2023-01-13 16:00:00,3,3,19.723,0,0,0.0,0.0,0.0
2023-01-13 17:00:00,3,3,21.305799999999998,0,0,0.0,0.0,0.0
2023-01-13 18:00:00,3,3,21.8031,0,0,0.0,0.0,0.0
2023-01-13 19:00:00,3,3,21.8137,0,0,0.0,0.0,0.0
2023-01-13 20:00:00,3,3,20.0917,0,0,0.0,0.0,0.0
2023-01-13 21:00:00,3,3,17.189799999999998,0,0,0.0,0.0,0.0
2023-01-13 22:00:00,3,3,15.3447,0,0,0.0,0.0,0.0
2023-01-13 23:00:00,3,3,13.233099999999999,0,0,0.0,0.0,0.0
2023-01-14 00:00:00,3,3,10.6059,0,0,0.0,0.0,0.0
2023-01-14 01:00:00,3,3,6.8588,0,0,0.0,0.0,0.0
2023-01-14 02:00:00,3,3,5.3094,0,0,0.0,0.0,0.0
2023-01-14 03:00:00,3,3,4.8534,0,0,0.0,0.0,0.0
2023-01-14 04:00:00,3,3,4.4489,0,0,0.0,0.0,0.0
2023-01-14 05:00:00,3,3,4.4969,0,0,0.0,0.0,0.0
2023-01-14 06:00:00,3,3,5.018800000000001,0,0,0.0,0.0,0.0
2023-01-14 07:00:00,3,3,6.0246,0,0,0.0,0.0,0.0
2023-01-14 08:00:00,3,3,6.9982,0,0,0.0,0.0,0.0
2023-01-14 09:00:00,3,3,7.062900000000001,0,0,0.0,0.0,0.0
2023-01-14 10:00:00,3,3,6.548399999999999,0,0,0.0,0.0,0.0
2023-01-14 11:00:00,3,3,6.0158000000000005,0,0,0.0,0.0,0.0
2023-01-14 12:00:00,3,3,5.777900000000001,0,0,0.0,0.0,0.0
2023-01-14 13:00:00,3,3,7.0997,0,0,0.0,0.0,0.0
2023-01-14 14:00:00,3,3,11.5938,0,0,0.0,0.0,0.0
2023-01-14 15:00:00,3,3,13.9459,0,0,0.0,0.0,0.0
2023-01-14 16:00:00,3,3,13.694999999999999,0,0,0.0,0.0,0.0
2023-01-14 17:00:00,3,3,13.295599999999999,0,0,0.0,0.0,0.0
2023-01-14 18:00:00,3,3,13.440100000000001,0,0,0.0,0.0,0.0
2023-01-14 19:00:00,3,3,14.0232,0,0,0.0,0.0,0.0
2023-01-14 20:00:00,3,3,15.593399999999999,0,0,0.0,0.0,0.0
2023-01-14 21:00:00,3,3,17.884700000000002,0,0,0.0,0.0,0.0
2023-01-14 22:00:00,3,3,21.942500000000003,0,0,0.0,0.0,0.0
2023-01-14 23:00:00,3,3,23.4972,0,0,0.0,0.0,0.0
2023-01-08 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 07:00:00,4,4,0.8497999999999999,0,0,0.0,0.0,0.0
2023-01-08 08:00:00,4,4,2.5116,0,0,0.0,0.0,0.0
2023-01-08 09:00:00,4,4,8.6104,0,0,0.0,0.0,0.0
2023-01-08 10:00:00,4,4,39.2079,0,0,0.0,0.0,0.0
2023-01-08 11:00:00,4,4,36.518,0,0,0.0,0.0,0.0
2023-01-08 12:00:00,4,4,14.386199999999999,0,0,0.0,0.0,0.0
2023-01-08 13:00:00,4,4,9.8243,0,0,0.0,0.0,0.0
2023-01-08 14:00:00,4,4,4.1868,0,0,0.0,0.0,0.0
2023-01-08 15:00:00,4,4,0.3436,0,0,0.0,0.0,0.0
2023-01-08 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 07:00:00,4,4,2.6117,0,0,0.0,0.0,0.0
2023-01-09 08:00:00,4,4,17.597900000000003,0,0,0.0,0.0,0.0
2023-01-09 09:00:00,4,4,23.5424,0,0,0.0,0.0,0.0
2023-01-09 10:00:00,4,4,30.1048,0,0,0.0,0.0,0.0
2023-01-09 11:00:00,4,4,28.183999999999997,0,0,0.0,0.0,0.0
2023-01-09 12:00:00,4,4,23.4222,0,0,0.0,0.0,0.0
2023-01-09 13:00:00,4,4,13.9386,0,0,0.0,0.0,0.0
2023-01-09 14:00:00,4,4,6.226100000000001,0,0,0.0,0.0,0.0
2023-01-09 15:00:00,4,4,0.6651,0,0,0.0,0.0,0.0
2023-01-09 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-09 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 07:00:00,4,4,3.2464,0,0,0.0,0.0,0.0
2023-01-10 08:00:00,4,4,20.968,0,0,0.0,0.0,0.0
2023-01-10 09:00:00,4,4,42.9337,0,0,0.0,0.0,0.0
2023-01-10 10:00:00,4,4,67.7787,0,0,0.0,0.0,0.0
2023-01-10 11:00:00,4,4,71.1472,0,0,0.0,0.0,0.0
2023-01-10 12:00:00,4,4,50.5829,0,0,0.0,0.0,0.0
2023-01-10 13:00:00,4,4,41.332,0,0,0.0,0.0,0.0
2023-01-10 14:00:00,4,4,38.7647,0,0,0.0,0.0,0.0
2023-01-10 15:00:00,4,4,10.3764,0,0,0.0,0.0,0.0
2023-01-10 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-10 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 07:00:00,4,4,3.8388,0,0,0.0,0.0,0.0
2023-01-11 08:00:00,4,4,20.2906,0,0,0.0,0.0,0.0
2023-01-11 09:00:00,4,4,36.8677,0,0,0.0,0.0,0.0
2023-01-11 10:00:00,4,4,41.7943,0,0,0.0,0.0,0.0
2023-01-11 11:00:00,4,4,37.6691,0,0,0.0,0.0,0.0
2023-01-11 12:00:00,4,4,25.742,0,0,0.0,0.0,0.0
2023-01-11 13:00:00,4,4,16.3404,0,0,0.0,0.0,0.0
2023-01-11 14:00:00,4,4,5.9991,0,0,0.0,0.0,0.0
2023-01-11 15:00:00,4,4,0.3508,0,0,0.0,0.0,0.0
2023-01-11 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-11 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 07:00:00,4,4,1.8072,0,0,0.0,0.0,0.0
2023-01-12 08:00:00,4,4,11.1461,0,0,0.0,0.0,0.0
2023-01-12 09:00:00,4,4,26.013799999999996,0,0,0.0,0.0,0.0
2023-01-12 10:00:00,4,4,22.478299999999997,0,0,0.0,0.0,0.0
2023-01-12 11:00:00,4,4,19.735300000000002,0,0,0.0,0.0,0.0
2023-01-12 12:00:00,4,4,17.4714,0,0,0.0,0.0,0.0
2023-01-12 13:00:00,4,4,12.232899999999999,0,0,0.0,0.0,0.0
2023-01-12 14:00:00,4,4,6.533499999999999,0,0,0.0,0.0,0.0
2023-01-12 15:00:00,4,4,1.5707,0,0,0.0,0.0,0.0
2023-01-12 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-12 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 07:00:00,4,4,0.7182999999999999,0,0,0.0,0.0,0.0
2023-01-13 08:00:00,4,4,8.162600000000001,0,0,0.0,0.0,0.0
2023-01-13 09:00:00,4,4,20.7502,0,0,0.0,0.0,0.0
2023-01-13 10:00:00,4,4,28.9914,0,0,0.0,0.0,0.0
2023-01-13 11:00:00,4,4,31.9794,0,0,0.0,0.0,0.0
2023-01-13 12:00:00,4,4,37.553399999999996,0,0,0.0,0.0,0.0
2023-01-13 13:00:00,4,4,35.181400000000004,0,0,0.0,0.0,0.0
2023-01-13 14:00:00,4,4,21.0524,0,0,0.0,0.0,0.0
2023-01-13 15:00:00,4,4,3.7124,0,0,0.0,0.0,0.0
2023-01-13 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-13 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 00:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 01:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 02:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 03:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 04:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 05:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 06:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 07:00:00,4,4,2.3354,0,0,0.0,0.0,0.0
2023-01-14 08:00:00,4,4,7.7152,0,0,0.0,0.0,0.0
2023-01-14 09:00:00,4,4,11.678799999999999,0,0,0.0,0.0,0.0
2023-01-14 10:00:00,4,4,16.756800000000002,0,0,0.0,0.0,0.0
2023-01-14 11:00:00,4,4,21.025399999999998,0,0,0.0,0.0,0.0
2023-01-14 12:00:00,4,4,21.0679,0,0,0.0,0.0,0.0
2023-01-14 13:00:00,4,4,15.541900000000002,0,0,0.0,0.0,0.0
2023-01-14 14:00:00,4,4,7.8892,0,0,0.0,0.0,0.0
2023-01-14 15:00:00,4,4,2.2611,0,0,0.0,0.0,0.0
2023-01-14 16:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 17:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 18:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 19:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 20:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 21:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 22:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-14 23:00:00,4,4,0.0,0,0,0.0,0.0,0.0
2023-01-08 00:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 01:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 02:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 03:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 04:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 05:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 06:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 07:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 08:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 09:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 10:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 11:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 12:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 13:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 14:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 15:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 16:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 17:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 18:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 19:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 20:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 21:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 22:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-08 23:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 00:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 01:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 02:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 03:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 04:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 05:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 06:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 07:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 08:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 09:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 10:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 11:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 12:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 13:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 14:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 15:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 16:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 17:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 18:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 19:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 20:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 21:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 22:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-09 23:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 00:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 01:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 02:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 03:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 04:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 05:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 06:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 07:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 08:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 09:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 10:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 11:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 12:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 13:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
2023-01-10 14:00:00,7,7,40.0,-40,0,100.0,0.0,0.99
